,Frame,Mean,Game,Alg,Model,Average Score,Best Score
294,38000000,14111.59420289855,Asterix,Amp Single,1,19627.301003192133,27724.48979591837
295,38400000,13432.432432432432,Asterix,Amp Single,1,18929.2511429871,27724.48979591837
296,38800000,24713.46153846154,Asterix,Amp Single,1,18833.866527602484,27724.48979591837
297,39200000,22505.555555555555,Asterix,Amp Single,1,18802.54708315804,27724.48979591837
298,39600000,19778.947368421053,Asterix,Amp Single,1,18684.34012508489,27724.48979591837
299,40000000,27724.48979591837,Asterix,Amp Single,1,19613.82035467673,27724.48979591837
300,400000,249.68684759916493,Asterix,Amp Single,2,,29614.893617021276
301,800000,222.99382716049382,Asterix,Amp Single,2,,29614.893617021276
302,1200000,618.8172043010753,Asterix,Amp Single,2,,29614.893617021276
303,1600000,274.42105263157896,Asterix,Amp Single,2,,29614.893617021276
304,2000000,473.29842931937173,Asterix,Amp Single,2,,29614.893617021276
305,2400000,524.7692307692307,Asterix,Amp Single,2,,29614.893617021276
306,2800000,679.9163179916318,Asterix,Amp Single,2,,29614.893617021276
307,3200000,816.3900414937759,Asterix,Amp Single,2,,29614.893617021276
308,3600000,994.0265486725664,Asterix,Amp Single,2,,29614.893617021276
309,4000000,607.395498392283,Asterix,Amp Single,2,546.1714998331173,29614.893617021276
310,4400000,1473.2558139534883,Asterix,Amp Single,2,668.5283964685497,29614.893617021276
311,4800000,1358.4183673469388,Asterix,Amp Single,2,782.0708504871941,29614.893617021276
312,5200000,1866.6666666666667,Asterix,Amp Single,2,906.8557967237533,29614.893617021276
313,5600000,2307.03125,Asterix,Amp Single,2,1110.1168164605956,29614.893617021276
314,6000000,2397.1774193548385,Asterix,Amp Single,2,1302.5047154641422,29614.893617021276
315,6400000,2660.344827586207,Asterix,Amp Single,2,1516.06227514584,29614.893617021276
316,6800000,2309.230769230769,Asterix,Amp Single,2,1678.9937202697536,29614.893617021276
317,7200000,2497.5806451612902,Asterix,Amp Single,2,1847.1127806365052,29614.893617021276
318,7600000,2533.703703703704,Asterix,Amp Single,2,2001.0804961396193,29614.893617021276
319,8000000,2311.9402985074626,Asterix,Amp Single,2,2171.5349761511375,29614.893617021276
320,8400000,2657.751937984496,Asterix,Amp Single,2,2289.984588554238,29614.893617021276
321,8800000,3375.3246753246754,Asterix,Amp Single,2,2491.675219352012,29614.893617021276
322,9200000,2838.3333333333335,Asterix,Amp Single,2,2588.8418860186785,29614.893617021276
323,9600000,3068.5185185185187,Asterix,Amp Single,2,2664.99061287053,29614.893617021276
324,10000000,3299.5575221238937,Asterix,Amp Single,2,2755.228623147436,29614.893617021276
325,10400000,3573.6363636363635,Asterix,Amp Single,2,2846.5577767524514,29614.893617021276
326,10800000,3739.1509433962265,Asterix,Amp Single,2,2989.5497941689973,29614.893617021276
327,11200000,3451.2605042016808,Asterix,Amp Single,2,3084.9177800730363,29614.893617021276
328,11600000,3684.0425531914893,Asterix,Amp Single,2,3199.9516650218147,29614.893617021276
329,12000000,2984.126984126984,Asterix,Amp Single,2,3267.1703335837674,29614.893617021276
330,12400000,3752.777777777778,Asterix,Amp Single,2,3376.672917563096,29614.893617021276
331,12800000,3940.1785714285716,Asterix,Amp Single,2,3433.158307173485,29614.893617021276
332,13200000,5067.01030927835,Asterix,Amp Single,2,3656.0260047679863,29614.893617021276
333,13600000,3885.9223300970875,Asterix,Amp Single,2,3737.7663859258428,29614.893617021276
334,14000000,3830.2752293577983,Asterix,Amp Single,2,3790.838156649234,29614.893617021276
335,14400000,4622.115384615385,Asterix,Amp Single,2,3895.686058747136,29614.893617021276
336,14800000,4259.401709401709,Asterix,Amp Single,2,3947.7111353476844,29614.893617021276
337,15200000,5602.197802197802,Asterix,Amp Single,2,4162.804865147296,29614.893617021276
338,15600000,5605.376344086021,Asterix,Amp Single,2,4354.93824423675,29614.893617021276
339,16000000,4648.0392156862745,Asterix,Amp Single,2,4521.329467392678,29614.893617021276
340,16400000,4902.040816326531,Asterix,Amp Single,2,4636.255771247554,29614.893617021276
341,16800000,5270.297029702971,Asterix,Amp Single,2,4769.267617074993,29614.893617021276
342,17200000,5434.782608695652,Asterix,Amp Single,2,4806.044847016723,29614.893617021276
343,17600000,3603.968253968254,Asterix,Amp Single,2,4777.849439403841,29614.893617021276
344,18000000,4624.545454545455,Asterix,Amp Single,2,4857.276461922605,29614.893617021276
345,18400000,6310.795454545455,Asterix,Amp Single,2,5026.144468915613,29614.893617021276
346,18800000,5522.105263157895,Asterix,Amp Single,2,5152.4148242912315,29614.893617021276
347,19200000,6441.758241758242,Asterix,Amp Single,2,5236.370868247276,29614.893617021276
348,19600000,4811.682242990654,Asterix,Amp Single,2,5157.001458137739,29614.893617021276
349,20000000,5478.571428571428,Asterix,Amp Single,2,5240.054679426255,29614.893617021276
350,20400000,5740.816326530612,Asterix,Amp Single,2,5323.932230446663,29614.893617021276
351,20800000,6982.142857142857,Asterix,Amp Single,2,5495.116813190652,29614.893617021276
352,21200000,7195.977011494253,Asterix,Amp Single,2,5671.236253470512,29614.893617021276
353,21600000,7437.195121951219,Asterix,Amp Single,2,6054.558940268807,29614.893617021276
354,22000000,8247.560975609756,Asterix,Amp Single,2,6416.860492375238,29614.893617021276
355,22400000,10993.661971830987,Asterix,Amp Single,2,6885.147144103791,29614.893617021276
356,22800000,10242.25352112676,Asterix,Amp Single,2,7357.161969900679,29614.893617021276
357,23200000,8763.75,Asterix,Amp Single,2,7589.3611457248535,29614.893617021276
358,23600000,8812.987012987012,Asterix,Amp Single,2,7989.4916227244885,29614.893617021276
359,24000000,13406.25,Asterix,Amp Single,2,8782.259479867345,29614.893617021276
360,24400000,11502.564102564103,Asterix,Amp Single,2,9358.434257470695,29614.893617021276
361,24800000,14820.491803278688,Asterix,Amp Single,2,10142.26915208428,29614.893617021276
362,25200000,11812.328767123288,Asterix,Amp Single,2,10603.904327647182,29614.893617021276
363,25600000,14225.757575757576,Asterix,Amp Single,2,11282.76057302782,29614.893617021276
364,26000000,10844.078947368422,Asterix,Amp Single,2,11542.412370203685,29614.893617021276
365,26400000,14455.384615384615,Asterix,Amp Single,2,11888.584634559049,29614.893617021276
366,26800000,8603.370786516854,Asterix,Amp Single,2,11724.696361098057,29614.893617021276
367,27200000,16015.90909090909,Asterix,Amp Single,2,12449.912270188966,29614.893617021276
368,27600000,12946.478873239437,Asterix,Amp Single,2,12863.261456214208,29614.893617021276
369,28000000,13061.333333333334,Asterix,Amp Single,2,12828.76978954754,29614.893617021276
370,28400000,14301.538461538461,Asterix,Amp Single,2,13108.667225444977,29614.893617021276
371,28800000,19104.918032786885,Asterix,Amp Single,2,13537.1098483958,29614.893617021276
372,29200000,12679.054054054053,Asterix,Amp Single,2,13623.782377088875,29614.893617021276
373,29600000,17018.032786885247,Asterix,Amp Single,2,13903.009898201644,29614.893617021276
374,30000000,9268.823529411764,Asterix,Amp Single,2,13745.48435640598,29614.893617021276
375,30400000,14126.027397260274,Asterix,Amp Single,2,13712.548634593544,29614.893617021276
376,30800000,11740.78947368421,Asterix,Amp Single,2,14026.290503310278,29614.893617021276
377,31200000,13218.75,Asterix,Amp Single,2,13746.57459421937,29614.893617021276
378,31600000,12953.333333333334,Asterix,Amp Single,2,13747.26004022876,29614.893617021276
379,32000000,15516.176470588236,Asterix,Amp Single,2,13992.74435395425,29614.893617021276
380,32400000,14994.285714285714,Asterix,Amp Single,2,14062.019079228974,29614.893617021276
381,32800000,15850.0,Asterix,Amp Single,2,13736.527275950284,29614.893617021276
382,33200000,13578.57142857143,Asterix,Amp Single,2,13826.47901340202,29614.893617021276
383,33600000,16798.387096774193,Asterix,Amp Single,2,13804.514444390914,29614.893617021276
384,34000000,14752.81690140845,Asterix,Amp Single,2,14352.913781590581,29614.893617021276
385,34400000,27059.183673469386,Asterix,Amp Single,2,15646.229409211493,29614.893617021276
386,34800000,19454.166666666668,Asterix,Amp Single,2,16417.567128509738,29614.893617021276
387,35200000,24666.346153846152,Asterix,Amp Single,2,17562.32674389435,29614.893617021276
388,35600000,23101.88679245283,Asterix,Amp Single,2,18577.1820898063,29614.893617021276
389,36000000,18030.32786885246,Asterix,Amp Single,2,18828.597229632727,29614.893617021276
390,36400000,26313.46153846154,Asterix,Amp Single,2,19960.514812050307,29614.893617021276
391,36800000,20104.09836065574,Asterix,Amp Single,2,20385.924648115884,29614.893617021276
392,37200000,20961.475409836065,Asterix,Amp Single,2,21124.21504624235,29614.893617021276
393,37600000,19147.619047619046,Asterix,Amp Single,2,21359.138241326837,29614.893617021276
394,38000000,20294.736842105263,Asterix,Amp Single,2,21913.330235396515,29614.893617021276
395,38400000,12402.054794520547,Asterix,Amp Single,2,20447.617347501633,29614.893617021276
396,38800000,29614.893617021276,Asterix,Amp Single,2,21463.69004253709,29614.893617021276
397,39200000,14703.623188405798,Asterix,Amp Single,2,20467.417745993058,29614.893617021276
398,39600000,25376.415094339623,Asterix,Amp Single,2,20694.870576181733,29614.893617021276
399,40000000,22898.14814814815,Asterix,Amp Single,2,21181.652604111303,29614.893617021276
400,400000,234.11111111111111,Asterix,Amp Single,3,,28085.714285714286
401,800000,403.69458128078816,Asterix,Amp Single,3,,28085.714285714286
402,1200000,327.5811209439528,Asterix,Amp Single,3,,28085.714285714286
403,1600000,285.88007736943905,Asterix,Amp Single,3,,28085.714285714286
404,2000000,423.11557788944725,Asterix,Amp Single,3,,28085.714285714286
405,2400000,631.0996563573883,Asterix,Amp Single,3,,28085.714285714286
406,2800000,697.2340425531914,Asterix,Amp Single,3,,28085.714285714286
407,3200000,794.4444444444445,Asterix,Amp Single,3,,28085.714285714286
408,3600000,1019.9029126213592,Asterix,Amp Single,3,,28085.714285714286
409,4000000,1095.6953642384105,Asterix,Amp Single,3,591.2758888809533,28085.714285714286
410,4400000,1063.5746606334842,Asterix,Amp Single,3,674.2222438331905,28085.714285714286
411,4800000,1165.9763313609467,Asterix,Amp Single,3,750.4504188412063,28085.714285714286
412,5200000,1315.7894736842106,Asterix,Amp Single,3,849.2712541152321,28085.714285714286
413,5600000,1590.159574468085,Asterix,Amp Single,3,979.6992038250968,28085.714285714286
414,6000000,1724.7395833333333,Asterix,Amp Single,3,1109.8616043694853,28085.714285714286
415,6400000,1919.3939393939395,Asterix,Amp Single,3,1238.6910326731406,28085.714285714286
416,6800000,2115.1898734177216,Asterix,Amp Single,3,1380.4866157595936,28085.714285714286
417,7200000,2261.7241379310344,Asterix,Amp Single,3,1527.2145851082525,28085.714285714286
418,7600000,2235.4166666666665,Asterix,Amp Single,3,1648.7659605127833,28085.714285714286
419,8000000,2427.8260869565215,Asterix,Amp Single,3,1781.9790327845942,28085.714285714286
420,8400000,2479.6875,Asterix,Amp Single,3,1923.590316721246,28085.714285714286
421,8800000,2939.5454545454545,Asterix,Amp Single,3,2100.9472290396966,28085.714285714286
422,9200000,2504.961832061069,Asterix,Amp Single,3,2219.8644648773825,28085.714285714286
423,9600000,2232.6666666666665,Asterix,Amp Single,3,2284.115174097241,28085.714285714286
424,10000000,2991.25,Asterix,Amp Single,3,2410.7662157639074,28085.714285714286
425,10400000,3077.391304347826,Asterix,Amp Single,3,2526.565952259296,28085.714285714286
426,10800000,2207.4675324675327,Asterix,Amp Single,3,2535.793718164277,28085.714285714286
427,11200000,2378.214285714286,Asterix,Amp Single,3,2547.442732942602,28085.714285714286
428,11600000,3170.6422018348626,Asterix,Amp Single,3,2640.965286459422,28085.714285714286
429,12000000,3386.8852459016393,Asterix,Amp Single,3,2736.8712023539333,28085.714285714286
430,12400000,3038.582677165354,Asterix,Amp Single,3,2792.760720070469,28085.714285714286
431,12800000,3366.2393162393164,Asterix,Amp Single,3,2835.430106239855,28085.714285714286
432,13200000,3345.769230769231,Asterix,Amp Single,3,2919.510846110671,28085.714285714286
433,13600000,2735.6060606060605,Asterix,Amp Single,3,2969.8047855046107,28085.714285714286
434,14000000,4088.8349514563106,Asterix,Amp Single,3,3079.5632806502413,28085.714285714286
435,14400000,3904.090909090909,Asterix,Amp Single,3,3162.23324112455,28085.714285714286
436,14800000,4551.9607843137255,Asterix,Amp Single,3,3396.6825663091695,28085.714285714286
437,15200000,3634.1666666666665,Asterix,Amp Single,3,3522.2778044044076,28085.714285714286
438,15600000,5113.020833333333,Asterix,Amp Single,3,3716.5156675542553,28085.714285714286
439,16000000,5356.632653061224,Asterix,Amp Single,3,3913.4904082702133,28085.714285714286
440,16400000,5799.431818181818,Asterix,Amp Single,3,4189.575322371859,28085.714285714286
441,16800000,4486.607142857143,Asterix,Amp Single,3,4301.612105033642,28085.714285714286
442,17200000,5160.606060606061,Asterix,Amp Single,3,4483.0957880173255,28085.714285714286
443,17600000,4031.1475409836066,Asterix,Amp Single,3,4612.64993605508,28085.714285714286
444,18000000,4706.422018348624,Asterix,Amp Single,3,4674.408642744312,28085.714285714286
445,18400000,6287.951807228916,Asterix,Amp Single,3,4912.794732558112,28085.714285714286
446,18800000,6969.135802469136,Asterix,Amp Single,3,5154.512234373653,28085.714285714286
447,19200000,5444.2307692307695,Asterix,Amp Single,3,5335.518644630063,28085.714285714286
448,19600000,5227.358490566037,Asterix,Amp Single,3,5346.952410353333,28085.714285714286
449,20000000,4399.122807017544,Asterix,Amp Single,3,5251.2014257489645,28085.714285714286
450,20400000,7864.864864864865,Asterix,Amp Single,3,5457.744730417269,28085.714285714286
451,20800000,5832.98969072165,Asterix,Amp Single,3,5592.382985203721,28085.714285714286
452,21200000,9229.333333333334,Asterix,Amp Single,3,5999.255712476448,28085.714285714286
453,21600000,6853.260869565217,Asterix,Amp Single,3,6281.46704533461,28085.714285714286
454,22000000,5847.0,Asterix,Amp Single,3,6395.5248434997475,28085.714285714286
455,22400000,5143.92523364486,Asterix,Amp Single,3,6281.122186141342,28085.714285714286
456,22800000,6825.568181818182,Asterix,Amp Single,3,6266.765424076248,28085.714285714286
457,23200000,9101.369863013699,Asterix,Amp Single,3,6632.479333454541,28085.714285714286
458,23600000,8572.5,Asterix,Amp Single,3,6966.993484397937,28085.714285714286
459,24000000,8510.526315789473,Asterix,Amp Single,3,7378.133835275129,28085.714285714286
460,24400000,12973.387096774193,Asterix,Amp Single,3,7888.986058466062,28085.714285714286
461,24800000,7176.373626373626,Asterix,Amp Single,3,8023.32445203126,28085.714285714286
462,25200000,7624.431818181818,Asterix,Amp Single,3,7862.83430051611,28085.714285714286
463,25600000,15160.76923076923,Asterix,Amp Single,3,8693.585136636511,28085.714285714286
464,26000000,11430.921052631578,Asterix,Amp Single,3,9251.977241899669,28085.714285714286
465,26400000,9517.073170731708,Asterix,Amp Single,3,9689.292035608352,28085.714285714286
466,26800000,8120.0,Asterix,Amp Single,3,9818.735217426536,28085.714285714286
467,27200000,11660.0,Asterix,Amp Single,3,10074.598231125166,28085.714285714286
468,27600000,10446.875,Asterix,Amp Single,3,10262.035731125166,28085.714285714286
469,28000000,13479.577464788732,Asterix,Amp Single,3,10758.94084602509,28085.714285714286
470,28400000,22356.603773584906,Asterix,Amp Single,3,11697.262513706162,28085.714285714286
471,28800000,17430.15873015873,Asterix,Amp Single,3,12722.641024084674,28085.714285714286
472,29200000,24596.07843137255,Asterix,Amp Single,3,14419.805685403748,28085.714285714286
473,29600000,9061.931818181818,Asterix,Amp Single,3,13809.921944145008,28085.714285714286
474,30000000,19505.172413793105,Asterix,Amp Single,3,14617.347080261161,28085.714285714286
475,30400000,9758.720930232557,Asterix,Amp Single,3,14641.511856211244,28085.714285714286
476,30800000,15075.0,Asterix,Amp Single,3,15337.011856211244,28085.714285714286
477,31200000,16536.71875,Asterix,Amp Single,3,15824.683731211244,28085.714285714286
478,31600000,18646.774193548386,Asterix,Amp Single,3,16644.673650566085,28085.714285714286
479,32000000,19335.245901639344,Asterix,Amp Single,3,17230.240494251142,28085.714285714286
480,32400000,12000.0,Asterix,Amp Single,3,16194.580116892652,28085.714285714286
481,32800000,20169.354838709678,Asterix,Amp Single,3,16468.499727747745,28085.714285714286
482,33200000,18612.90322580645,Asterix,Amp Single,3,15870.182207191136,28085.714285714286
483,33600000,14358.57142857143,Asterix,Amp Single,3,16399.846168230095,28085.714285714286
484,34000000,21081.896551724138,Asterix,Amp Single,3,16557.5185820232,28085.714285714286
485,34400000,13401.470588235294,Asterix,Amp Single,3,16921.793547823476,28085.714285714286
486,34800000,15865.254237288136,Asterix,Amp Single,3,17000.81897155229,28085.714285714286
487,35200000,19951.785714285714,Asterix,Amp Single,3,17342.325667980862,28085.714285714286
488,35600000,14466.666666666666,Asterix,Amp Single,3,16924.314915292685,28085.714285714286
489,36000000,21366.666666666668,Asterix,Amp Single,3,17127.456991795418,28085.714285714286
490,36400000,20058.474576271186,Asterix,Amp Single,3,17933.30444942254,28085.714285714286
491,36800000,15353.731343283582,Asterix,Amp Single,3,17451.742099879928,28085.714285714286
492,37200000,21013.5593220339,Asterix,Amp Single,3,17691.807709502675,28085.714285714286
493,37600000,22574.137931034482,Asterix,Amp Single,3,18513.36435974898,28085.714285714286
494,38000000,28067.34693877551,Asterix,Amp Single,3,19211.909398454118,28085.714285714286
495,38400000,22680.701754385966,Asterix,Amp Single,3,20139.83251506918,28085.714285714286
496,38800000,18124.1935483871,Asterix,Amp Single,3,20365.726446179076,28085.714285714286
497,39200000,28085.714285714286,Asterix,Amp Single,3,21179.119303321935,28085.714285714286
498,39600000,23658.18181818182,Asterix,Amp Single,3,22098.27081847345,28085.714285714286
499,40000000,22163.636363636364,Asterix,Amp Single,3,22177.96778817042,28085.714285714286
500,400000,233.46055979643765,Asterix,Amp Single,4,,28941.666666666668
501,800000,203.2,Asterix,Amp Single,4,,28941.666666666668
502,1200000,205.8139534883721,Asterix,Amp Single,4,,28941.666666666668
503,1600000,243.8212927756654,Asterix,Amp Single,4,,28941.666666666668
504,2000000,375.4830917874396,Asterix,Amp Single,4,,28941.666666666668
505,2400000,467.85714285714283,Asterix,Amp Single,4,,28941.666666666668
506,2800000,690.5537459283388,Asterix,Amp Single,4,,28941.666666666668
507,3200000,793.4065934065934,Asterix,Amp Single,4,,28941.666666666668
508,3600000,878.310502283105,Asterix,Amp Single,4,,28941.666666666668
509,4000000,1331.4070351758794,Asterix,Amp Single,4,542.3313917498974,28941.666666666668
510,4400000,1456.88622754491,Asterix,Amp Single,4,664.6739585247448,28941.666666666668
511,4800000,2120.4545454545455,Asterix,Amp Single,4,856.3994130701992,28941.666666666668
